iter	Passed	Remaining
399	19201	28802
400	19233	28730
401	19269	28664
402	19302	28594
403	19331	28519
404	19365	28450
405	19404	28389
406	19436	28318
407	19474	28257
408	19507	28187
409	19539	28117
410	19573	28050
411	19605	27980
412	19681	27973
413	19756	27965
414	19804	27916
415	19839	27851
416	19872	27783
417	19907	27718
418	19938	27647
419	19973	27582
420	20006	27515
421	20040	27449
422	20073	27382
423	20106	27314
424	20141	27250
425	20174	27183
426	20209	27119
427	20246	27058
428	20281	26994
429	20311	26925
430	20346	26861
431	20380	26797
432	20410	26727
433	20440	26657
434	20475	26595
435	20509	26531
436	20567	26497
437	20621	26459
438	20683	26431
439	20730	26384
440	20806	26373
441	20856	26330
442	20907	26287
443	20951	26237
444	20989	26177
445	21024	26115
446	21067	26063
447	21102	26001
448	21149	25954
449	21185	25893
450	21222	25834
451	21257	25772
452	21297	25716
453	21332	25655
454	21367	25593
455	21400	25531
456	21435	25469
457	21472	25411
458	21520	25364
459	21572	25324
460	21611	25267
461	21653	25215
462	21687	25154
463	21725	25096
464	21763	25039
465	21799	24980
466	21838	24925
467	21874	24865
468	21910	24806
469	21948	24750
470	21979	24686
471	22011	24623
472	22044	24561
473	22080	24502
474	22116	24444
475	22153	24387
476	22187	24327
477	22223	24268
478	22255	24206
479	22288	24146
480	22321	24085
481	22358	24028
482	22394	23971
483	22426	23909
484	22463	23852
485	22533	23831
486	22634	23843
487	22726	23844
488	22849	23877
489	22936	23872
490	23021	23865
491	23087	23838
492	23122	23779
493	23155	23718
494	23189	23657
495	23225	23600
496	23273	23554
497	23306	23494
498	23342	23436
499	23386	23386
500	23417	23324
501	23453	23266
502	23489	23209
503	23522	23149
504	23558	23092
505	23694	23132
506	23812	23154
507	23928	23174
508	24041	23191
509	24131	23184
510	24243	23200
511	24334	23193
512	24399	23162
513	24476	23142
514	24511	23083
515	24545	23023
516	24582	22965
517	24614	22903
518	24651	22846
519	24696	22797
520	24728	22735
521	24761	22674
522	24797	22616
523	24832	22557
524	24865	22497
525	24898	22437
526	24933	22378
527	24970	22322
528	25005	22263
529	25040	22205
530	25084	22156
531	25133	22110
532	25168	22052
533	25205	21995
534	25245	21942
535	25277	21882
536	25311	21823
537	25342	21762
538	25374	21702
539	25409	21645
540	25447	21590
541	25482	21533
542	25520	21478
543	25555	21421
544	25590	21364
545	25628	21309
546	25665	21255
547	25702	21199
548	25735	21141
549	25771	21085
550	25807	21029
551	25839	20971
552	25872	20913
553	25916	20864
554	25947	20804
555	25982	20748
556	26019	20694
557	26053	20637
558	26090	20583
559	26127	20528
560	26162	20473
561	26200	20419
562	26236	20364
563	26270	20308
564	26305	20253
565	26351	20205
566	26384	20149
567	26419	20093
568	26463	20045
569	26499	19991
570	26530	19932
571	26568	19879
572	26603	19824
573	26639	19770
574	26676	19717
575	26710	19661
576	26744	19606
577	26779	19551
578	26813	19496
579	26846	19440
580	26895	19396
581	26934	19344
582	26968	19289
583	27005	19236
584	27037	19180
585	27071	19125
586	27109	19073
587	27156	19027
588	27191	18974
589	27225	18919
590	27258	18864
591	27295	18811
592	27334	18760
593	27371	18708
594	27413	18659
595	27455	18610
596	27488	18555
597	27527	18505
598	27565	18453
599	27601	18400
600	27640	18350
601	27675	18296
602	27709	18243
603	27744	18190
604	27778	18136
605	27813	18083
606	27851	18032
607	27884	17978
608	27920	17925
609	27959	17875
610	27996	17824
611	28033	17772
612	28069	17720
613	28108	17670
614	28144	17618
615	28183	17568
616	28220	17517
617	28257	17466
618	28291	17413
619	28328	17362
620	28362	17309
621	28398	17258
622	28436	17207
623	28479	17161
624	28517	17110
625	28554	17059
626	28594	17011
627	28633	16961
628	28673	16912
629	28715	16864
630	28761	16819
631	28801	16770
632	28836	16718
633	28875	16669
634	28919	16623
635	28954	16571
636	28988	16519
637	29024	16468
638	29058	16416
639	29093	16365
640	29132	16316
641	29171	16267
642	29206	16215
643	29243	16165
644	29277	16114
645	29323	16068
646	29358	16018
647	29393	15967
648	29430	15917
649	29468	15867
650	29503	15816
651	29542	15768
652	29579	15718
653	29615	15668
654	29652	15618
655	29687	15567
656	29723	15517
657	29764	15470
658	29799	15419
659	29836	15370
660	29872	15320
661	29907	15270
662	29942	15219
663	29977	15169
664	30012	15119
665	30046	15068
666	30083	15019
667	30123	14971
668	30165	14924
669	30199	14874
670	30234	14824
671	30271	14775
672	30307	14725
673	30346	14677
674	30389	14631
675	30426	14583
676	30461	14533
677	30497	14484
678	30540	14438
679	30579	14390
680	30619	14343
681	30655	14293
682	30688	14243
683	30723	14193
684	30757	14144
685	30793	14094
686	30828	14045
687	30868	13998
688	30902	13948
689	30937	13899
690	30974	13850
691	31011	13802
692	31051	13755
693	31088	13707
694	31126	13660
695	31161	13610
696	31202	13564
697	31237	13515
698	31275	13467
699	31312	13419
700	31346	13370
701	31384	13322
702	31420	13274
703	31457	13226
704	31501	13181
705	31534	13131
706	31568	13082
707	31602	13033
708	31638	12985
709	31674	12937
710	31707	12888
711	31744	12840
712	31777	12791
713	31810	12742
714	31850	12695
715	31885	12647
716	31933	12604
717	31969	12556
718	32003	12507
719	32040	12460
720	32075	12412
721	32116	12366
722	32154	12319
723	32191	12272
724	32227	12224
725	32261	12175
726	32293	12126
727	32327	12078
728	32370	12033
729	32401	11984
730	32437	11936
731	32469	11887
732	32505	11840
733	32538	11791
734	32574	11744
735	32609	11696
736	32645	11649
737	32686	11604
738	32721	11556
739	32757	11509
740	32791	11461
741	32832	11416
742	32870	11369
743	32905	11322
744	32940	11274
745	32975	11227
746	33014	11181
747	33050	11134
748	33084	11087
749	33118	11039
750	33153	10992
751	33195	10947
752	33228	10899
753	33264	10853
754	33298	10805
755	33335	10758
756	33368	10711
757	33403	10664
758	33436	10616
759	33472	10570
760	33510	10524
761	33544	10477
762	33577	10429
763	33615	10383
764	33645	10335
765	33679	10288
766	33719	10243
767	33754	10196
768	33788	10149
769	33829	10104
770	33863	10057
771	33897	10011
772	33933	9964
773	33971	9919
774	34009	9873
775	34049	9828
776	34085	9782
777	34120	9736
778	34155	9689
779	34193	9644
780	34231	9598
781	34266	9552
782	34302	9506
783	34337	9460
784	34371	9413
785	34406	9367
786	34448	9323
787	34486	9277
788	34521	9231
789	34557	9186
790	34593	9140
791	34640	9097
792	34676	9051
793	34711	9005
794	34748	8960
795	34784	8914
796	34817	8868
797	34852	8822
798	34888	8776
799	34923	8730
800	34958	8685
801	34993	8639
802	35025	8592
803	35059	8546
804	35102	8502
805	35136	8457
806	35171	8411
807	35205	8365
808	35243	8320
809	35273	8274
810	35308	8228
811	35340	8182
812	35371	8135
813	35405	8090
814	35436	8043
815	35471	7998
816	35508	7953
817	35544	7908
818	35578	7862
819	35615	7818
820	35650	7772
821	35686	7727
822	35722	7682
823	35757	7637
824	35789	7591
825	35826	7546
826	35860	7501
827	35890	7455
828	35922	7409
829	35957	7364
830	35995	7320
831	36030	7275
832	36064	7230
833	36097	7184
834	36133	7140
835	36163	7094
836	36198	7049
837	36231	7004
838	36266	6959
839	36299	6914
840	36328	6868
841	36364	6823
842	36403	6779
843	36436	6734
844	36471	6690
845	36505	6645
846	36540	6600
847	36572	6555
848	36610	6511
849	36644	6466
850	36678	6421
851	36721	6378
852	36754	6333
853	36788	6289
854	36821	6244
855	36862	6201
856	36895	6156
857	36927	6111
858	36961	6066
859	36995	6022
860	37032	5978
861	37068	5934
862	37102	5889
863	37137	5845
864	37169	5801
865	37205	5756
866	37236	5712
867	37274	5668
868	37308	5624
869	37341	5579
870	37375	5535
871	37408	5491
872	37441	5446
873	37475	5402
874	37509	5358
875	37544	5314
876	37579	5270
877	37618	5227
878	37652	5183
879	37686	5139
880	37719	5094
881	37750	5050
882	37781	5006
883	37817	4962
884	37849	4918
885	37881	4874
886	37916	4830
887	37947	4786
888	37981	4742
889	38017	4698
890	38050	4654
891	38084	4611
892	38120	4567
893	38158	4524
894	38190	4480
895	38225	4436
896	38255	4392
897	38287	4348
898	38322	4305
899	38358	4262
900	38394	4218
901	38436	4175
902	38471	4132
903	38505	4089
904	38540	4045
905	38573	4002
906	38609	3958
907	38655	3916
908	38691	3873
909	38727	3830
910	38763	3786
911	38812	3745
912	38849	3701
913	38880	3658
914	38912	3614
915	38947	3571
916	38983	3528
917	39017	3485
918	39056	3442
919	39088	3399
920	39123	3355
921	39159	3312
922	39194	3269
923	39229	3226
924	39262	3183
925	39294	3140
926	39328	3097
927	39364	3054
928	39398	3011
929	39432	2968
930	39471	2925
931	39506	2882
932	39539	2839
933	39573	2796
934	39607	2753
935	39643	2710
936	39678	2667
937	39711	2624
938	39748	2582
939	39784	2539
940	39817	2496
941	39849	2453
942	39883	2410
943	39922	2368
944	39956	2325
945	39986	2282
946	40022	2239
