iter	Logloss
323	0.02037043865
324	0.02036241823
325	0.02030623542
326	0.02029561151
327	0.02027396726
328	0.02020995395
329	0.02019834532
330	0.02018902599
331	0.02018181749
332	0.02014045558
333	0.02012534974
334	0.02011582814
335	0.0201038087
336	0.0200898517
337	0.02008125233
338	0.02007316254
339	0.02006698889
340	0.02002016935
341	0.02001420527
342	0.01998776312
343	0.01992128465
344	0.01985848868
345	0.0198493291
346	0.01984130446
347	0.01982988827
348	0.01981507153
349	0.01981076007
350	0.01980098498
351	0.01978784174
352	0.01977962056
353	0.01973418562
354	0.01971036723
355	0.01970341038
356	0.01964966517
357	0.01964193714
358	0.01963130196
359	0.0196073206
360	0.01959891776
361	0.0195913894
362	0.01958294188
363	0.01955924382
364	0.01955097441
365	0.01954323853
366	0.01952065241
367	0.01951109227
368	0.01950214417
369	0.01946384849
370	0.01942966622
371	0.01942155017
372	0.0192945464
373	0.0192872542
374	0.01920822079
375	0.01920204463
376	0.0191939167
377	0.01918572152
378	0.01917937358
379	0.01917292332
380	0.01913842732
381	0.01913098307
382	0.01912151768
383	0.01911172423
384	0.01910415787
385	0.01909788177
386	0.01909104028
387	0.01908400772
388	0.01904097095
389	0.01903544352
390	0.0190264708
391	0.01901867557
392	0.01892005207
393	0.01891459443
394	0.01886794775
395	0.01886008922
396	0.01885318149
397	0.0188448468
398	0.01884060759
399	0.01882560488
400	0.01879291487
401	0.01878442751
402	0.01863781482
403	0.01863272835
404	0.01860851164
405	0.01859943938
406	0.01859234624
407	0.01858044714
408	0.01857576029
409	0.01857175465
410	0.01856540453
411	0.01856073494
412	0.01854699923
413	0.01854184905
414	0.01853387271
415	0.01852825796
416	0.01852081187
417	0.01851431774
418	0.01850788467
419	0.01850370836
420	0.01848066989
421	0.01843814325
422	0.01837933688
423	0.01835935822
424	0.01832402506
425	0.0183192204
426	0.01831417125
427	0.01830978871
428	0.01828574145
429	0.0182793124
430	0.01824651883
431	0.01823927138
432	0.01823439639
433	0.01822951062
434	0.01822480528
435	0.01821696386
436	0.01817768926
437	0.01817236022
438	0.01816651006
439	0.01816118122
440	0.01815378301
441	0.01814660112
442	0.01813987274
443	0.01813154589
444	0.01809070707
445	0.01808428021
446	0.01807621825
447	0.01807099419
448	0.01805716359
449	0.01804966974
450	0.01804332126
451	0.01803630289
452	0.017995998
453	0.0179480213
454	0.01793175637
455	0.01792693275
456	0.01792014842
457	0.01788585844
458	0.01786654401
459	0.01782829622
460	0.01782187413
461	0.01781765627
462	0.01780778949
463	0.01774055347
464	0.01773472153
465	0.01772803503
466	0.01772074713
467	0.01769326562
468	0.01765726312
469	0.01764902352
470	0.01761918675
471	0.01760952094
472	0.01760360482
473	0.01759924752
474	0.01756603025
475	0.01756114871
476	0.01753318368
477	0.01751451485
478	0.01750929727
479	0.0175043761
480	0.01749766449
481	0.01749207397
482	0.01746585304
483	0.01745839337
484	0.01745198759
485	0.01744735736
486	0.01743486947
487	0.01743098601
488	0.01737850773
489	0.01737272299
490	0.01736532922
491	0.01736026022
492	0.0173542254
493	0.01730311057
494	0.01729863621
495	0.01729209597
496	0.01728828653
497	0.01727571508
498	0.01727017251
499	0.01725015108
500	0.01724682741
501	0.01720106414
502	0.01719706669
503	0.01716931961
504	0.01709929802
505	0.0170945673
506	0.01705063089
507	0.01704601587
508	0.01703724732
509	0.01703188559
510	0.01702806776
511	0.01702171272
512	0.01701749289
513	0.01701355588
514	0.01700436684
515	0.01695289721
516	0.01694685932
517	0.01694170109
518	0.01692998365
519	0.01692693189
520	0.0169219764
521	0.01691419625
522	0.01690739044
523	0.0168734998
524	0.01686508543
525	0.01686031972
526	0.01685636293
527	0.01684959593
528	0.01684589475
529	0.01684155819
530	0.01683405759
531	0.01682940177
532	0.01679352015
533	0.01678149704
534	0.01677629399
535	0.01674634575
536	0.01673732165
537	0.01672259305
538	0.0167167375
539	0.01671285957
540	0.0167061112
541	0.01670090924
542	0.01669547889
543	0.01668856441
544	0.01668392428
545	0.01667837558
546	0.01656730567
547	0.01652826615
548	0.016522707
549	0.01651301977
550	0.01645980427
551	0.01645640863
552	0.01645175561
553	0.01644053773
554	0.0164364194
555	0.0163895298
556	0.01638618334
557	0.01637809717
558	0.01637374192
559	0.01636785656
560	0.01636204979
561	0.01635700261
562	0.01635225307
563	0.01634715037
564	0.01631085385
565	0.01630660666
566	0.01630232986
567	0.01629704836
568	0.01629287968
569	0.01622575724
570	0.01622129408
571	0.01611075804
572	0.01610475896
573	0.0161009781
574	0.01606006227
575	0.0160552456
576	0.01605206593
577	0.01604812108
578	0.01600622367
579	0.01599787363
580	0.01599353202
581	0.01598964808
582	0.0159542038
583	0.01588294428
584	0.01587954864
585	0.01580145049
586	0.01579651955
587	0.01574149568
588	0.0157378445
589	0.01573229791
590	0.01572780091
591	0.0157166801
592	0.01564924509
593	0.01564605014
594	0.01564136868
595	0.01563796997
596	0.01563194415
597	0.01562847088
598	0.01562508841
599	0.01557467199
600	0.01554917239
601	0.01554449201
602	0.01554039667
603	0.01553587218
604	0.01553328641
605	0.01552843031
606	0.01552359174
607	0.01551831318
608	0.01550680094
609	0.01545458038
610	0.01543581994
611	0.0154331753
612	0.01542871438
613	0.01542115709
614	0.01541739022
615	0.0153720368
616	0.01536739544
617	0.01531723729
618	0.01530589402
619	0.01530237266
620	0.01529800029
621	0.01529371176
622	0.01529057384
623	0.01528717793
624	0.01528204698
625	0.01527893185
626	0.01526512677
627	0.01517599819
628	0.01516448616
629	0.01516095156
630	0.01514397227
631	0.01509932176
632	0.01509480422
633	0.01509035374
634	0.01508706445
635	0.01508220166
636	0.01507745164
637	0.01499228955
638	0.01494084366
639	0.01493751686
640	0.01493322703
641	0.01492753916
642	0.01492316999
643	0.01492019464
644	0.01491502508
645	0.01484437889
646	0.0148399072
647	0.01481810025
648	0.01481381418
649	0.0147639673
650	0.01475883963
651	0.01475048454
652	0.01474702559
653	0.0147418836
654	0.01473251904
655	0.01472629136
656	0.0147165044
657	0.01471361902
658	0.01471049953
659	0.01470559261
660	0.01470201585
661	0.0146248374
662	0.01462236617
663	0.01461805254
664	0.01460408898
665	0.01460145424
666	0.01456537833
667	0.01451485556
668	0.01451163988
669	0.01450828565
670	0.01450478557
671	0.01450151087
672	0.01449790015
673	0.0144650638
674	0.01445905504
675	0.01445192649
676	0.01441936984
677	0.01441515573
678	0.01438992907
679	0.01438616785
680	0.01437908856
681	0.01437862018
682	0.01437571912
683	0.01436936702
684	0.01436639371
685	0.01436298593
686	0.01435895628
687	0.01435101479
688	0.01434723045
689	0.01428524414
690	0.01427924855
691	0.01423891897
692	0.01421754725
693	0.01421333744
694	0.01420976485
695	0.01420577872
696	0.01420070774
697	0.01419350627
698	0.0141910244
699	0.0141910319
700	0.01418395465
701	0.01418066796
702	0.01417656511
703	0.01417281576
704	0.01416535459
705	0.01415364289
706	0.0141495704
707	0.01414594869
708	0.01414235092
709	0.01413712051
710	0.01410789121
711	0.01410353208
712	0.0141003741
713	0.01409686147
714	0.01402057155
715	0.01401354977
716	0.01397102012
717	0.01396659706
718	0.01394789713
719	0.01394386394
720	0.01393939559
721	0.01391148765
722	0.01390902843
723	0.01389751107
724	0.01389504427
725	0.0138915343
726	0.01386477869
727	0.01386184133
728	0.01378981777
729	0.01378769813
730	0.01376928437
731	0.01375401003
732	0.0137499213
733	0.01371355064
734	0.01365480832
735	0.01365025579
736	0.01364201224
737	0.0136359487
738	0.0136337899
739	0.01363003407
740	0.01362649859
741	0.01362312062
742	0.01362048669
743	0.01361820319
744	0.01358316412
745	0.01358063845
746	0.01357539986
747	0.01355976472
748	0.01355848858
749	0.01355494668
750	0.01350826016
751	0.0135082676
752	0.01350479467
753	0.01350244139
754	0.01349930245
755	0.01344380536
756	0.01341040227
757	0.0133842516
758	0.01335044726
759	0.01331212435
760	0.01330728701
761	0.01326350654
762	0.01325888995
763	0.01325514552
764	0.01325162641
765	0.01324954804
766	0.01324077273
767	0.01323590456
768	0.01323269106
769	0.01322897337
770	0.01322614427
771	0.01322340672
772	0.01321954291
773	0.01321485087
774	0.01321249199
775	0.01320791661
776	0.01320528172
777	0.0132019013
778	0.01316487056
779	0.01316068592
780	0.0131578264
781	0.01315480506
782	0.01312181905
783	0.01311880652
784	0.01311415903
785	0.01304466093
786	0.01304220744
787	0.01296035114
788	0.01295661619
789	0.01295263232
790	0.01294220459
791	0.01291058381
792	0.01290748286
793	0.01290471687
794	0.01289658444
795	0.01289450826
796	0.01289228615
797	0.01289004093
798	0.01288788943
799	0.01288556978
800	0.01285344207
801	0.01284865446
802	0.01279773794
803	0.01279512045
804	0.01279177161
805	0.01278866405
806	0.01278470739
807	0.01278028256
808	0.0127501646
809	0.01274685178
810	0.01272850787
811	0.01272518536
812	0.01272071039
813	0.01271634695
814	0.01269591233
815	0.01269412989
816	0.01269110549
817	0.01268911894
818	0.01267885964
819	0.01263534767
820	0.01259707211
821	0.01258724913
822	0.01258376528
823	0.01258043383
824	0.01255862764
825	0.01250714601
826	0.01250481578
827	0.01250376313
828	0.01250071805
829	0.01249530755
830	0.01249257096
831	0.01248853899
832	0.01243805681
833	0.01243080745
834	0.01242303916
835	0.01242033777
836	0.01241857702
837	0.01241853241
838	0.01240470863
839	0.01240258005
840	0.01240258326
841	0.01239495332
842	0.01239203465
843	0.01238246223
844	0.01238095368
845	0.01237891924
846	0.01237536159
847	0.01237284452
848	0.01236926462
849	0.01236680233
850	0.0123654006
851	0.01235921448
852	0.01235700077
853	0.01225805576
854	0.01225622959
855	0.01224003793
856	0.01223352389
857	0.01223116917
858	0.0122289558
859	0.01222575778
860	0.01222265793
861	0.01221784174
862	0.01221341261
863	0.01219651266
864	0.01219436457
865	0.01219109445
866	0.0121804543
867	0.01217436852
868	0.0121712158
869	0.01216818362
870	0.01216595565
871	0.01215104743
872	0.01214929439
873	0.01214708627
874	0.01214366014
875	0.01214048825
876	0.01213808367
877	0.01205572741
878	0.01205301394
879	0.01205110591
880	0.01205110591
881	0.01204932224
882	0.01204263321
883	0.01201788141
884	0.01201346013
885	0.01201016647
886	0.01198824717
887	0.01198643315
888	0.01197864876
889	0.01197543103
890	0.01197385044
891	0.01197111412
892	0.01196646956
893	0.0119638825
894	0.01196027314
895	0.01195662189
896	0.01195505228
897	0.01192832286
898	0.01192669978
899	0.01192478622
900	0.01191879936
901	0.01191551777
902	0.01191303795
903	0.01190913368
904	0.01190539075
905	0.01190468122
906	0.01190216176
907	0.01190041745
908	0.0118930258
909	0.01186638397
910	0.01183492002
911	0.01183292474
912	0.01183042281
913	0.01180637084
914	0.01180359959
915	0.01180194383
916	0.01178239228
917	0.01177857417
918	0.01177436292
919	0.01177224315
920	0.01176844005
921	0.01176403377
922	0.0117623441
923	0.01168551425
924	0.01166449787
925	0.0116561524
926	0.01165381754
927	0.01164814993
928	0.01161519454
929	0.01161207614
930	0.01160938013
931	0.01154129474
932	0.01154127387
933	0.01153873401
934	0.01153069723
935	0.0115272039
936	0.01149512306
937	0.01149228407
938	0.01148964366
939	0.01148306699
940	0.01145898801
941	0.01145752298
942	0.01145298164
943	0.01145127683
944	0.01142464448
945	0.01142313163
946	0.01142052178
947	0.01141819047
948	0.0114147775
949	0.01141224699
950	0.01140964062
951	0.01140805362
952	0.01140487075
953	0.01133346448
954	0.01133274827
955	0.01132993227
956	0.01132837604
957	0.01132542654
958	0.01132260406
959	0.01132095143
960	0.01131281068
961	0.01131278667
962	0.01131015943
963	0.01130834424
964	0.01130515059
965	0.0113039763
966	0.0112780571
967	0.01127181367
968	0.01126937307
969	0.01126750228
970	0.0112255604
971	0.01122450146
972	0.01122181201
973	0.0112040856
974	0.01120242882
975	0.01119772136
976	0.01119619323
977	0.011193722
978	0.01115440204
979	0.01115290774
980	0.01114909741
981	0.01114741102
982	0.01113966893
983	0.01113737349
984	0.01110014574
985	0.0110964726
986	0.01106382317
987	0.01106375884
988	0.01105979434
989	0.01105330983
990	0.01105040337
991	0.01105039826
992	0.01104420442
993	0.01104191881
994	0.01102367655
995	0.01101487498
996	0.01101389716
997	0.01098112883
998	0.01097841652
999	0.01097581274
